"Observation
Year","Standard
Week","Pest
Value",MaxT(°C),MinT(°C),RH1(%),RH2(%),RF(mm),WS(kmph),SSH(hrs),EVP(mm)
2010,42,9420,30.4,23.9,84.7,56.7,37.6,1.6,4.7,2.8
2010,43,10854,29.4,23.7,89.1,60.3,49,1.6,4.5,2.9
2010,44,1967,25.9,23,91.3,77.7,123,1.5,3.4,2.4
2010,45,2452,28.1,23.1,91,64.4,66.6,1.5,5.3,2.5
2010,46,3552,29.1,23.1,89,61.7,70,1.4,5.2,2.9
2010,47,1611,30.6,22.7,92.6,57.9,5.4,1.6,6.6,3
2010,48,4750,30.3,20.3,91,57.7,0,1.9,4.3,2.8
2010,49,439,26.1,20.1,93.9,76.9,107,2.1,1.6,2.8
2010,50,4873,27.3,20.1,92.1,65.4,0,2.3,4.3,2.6
2010,51,1450,27.3,16.2,87.3,68.7,0,2.7,7.6,2.5
2010,52,747,27.3,16.6,88.7,62,0,2.7,7.4,2.6
2011,1,94,27.1,16.9,85.4,62.4,0,-,6,-
2011,2,87,65.8,17.1,84.1,48.1,0,-,7.6,-
2011,3,40,28.9,18.3,82.3,44.3,0,-,7.7,-
2011,4,105,28.7,18.4,85,50.3,0,-,8.8,-
2011,5,170,67.4,18.8,82.4,42.7,0,-,8,-
2011,6,853,30,19.1,91.7,44.4,0,-,7.4,-
2011,7,731,30.8,17.9,86.9,37.7,32.1,-,9.4,-
2011,8,417,29.4,21.4,85.9,57.6,0,-,7.5,-
2011,9,1999,29.6,20.5,85.9,44.7,0,-,8.1,-
2011,10,3026,31.9,19.5,88.3,36.9,0,-,8,-
2011,11,2298,31.4,22.1,86.9,35.9,0,-,8.1,-
2011,12,2707,30.8,22,87.4,40.4,0,-,8.1,-
2011,13,3205,31.7,22.7,88.1,35,0,-,7.4,-
2011,14,3500,31.3,24.3,87.4,37.9,0,-,7.6,-
2011,15,7081,31.7,22.9,85.9,36.1,0,-,8.4,-
2011,16,1710,32.1,23.9,87.7,79.7,3.6,-,7.7,-
2011,17,1285,30.7,23.6,87.9,37.3,32,-,9.1,-
2011,18,480,34.9,25.3,86,27,0,-,8.8,-
2011,19,474,37.3,28.4,85,24.7,0,-,7.3,-
2011,20,168,32.9,26.1,78.9,40.7,0,-,5.7,-
2011,21,314,35.7,26.3,84.6,51.4,8.8,-,8.7,-
2011,22,576,35.4,27,84.9,57.9,19.8,-,5.4,-
2011,23,620,34.6,26.1,85.9,45.7,19,-,6.4,-
2011,24,1684,32.3,25.3,82.3,50.4,20.5,-,3.9,-
2011,25,1971,35.3,27.3,70.6,39,1,-,5.5,-
2011,26,760,34.6,25.9,76.6,43.4,13.4,-,3.7,-
2011,27,2781,30.6,23.9,90.7,60.9,69.1,-,0.9,-
2011,28,2310,31.8,25.6,78.3,61.6,40.4,-,127.1,-
2011,29,98,31.4,24.9,85.3,63.1,23.4,-,1.6,-
2011,30,165,30.6,25,81,63.1,45,-,111,-
2011,31,394,65.6,24,84.6,63,130.4,-,3.2,-
2011,32,42,31.1,24.9,83.1,60.3,5.2,-,4.9,-
2011,33,160,29.9,24.5,85.3,72.3,78.6,-,2.7,-
2011,34,370,28.7,23.4,90,71.6,109.6,-,1.1,-
2011,35,455,27.2,23.6,83.9,69.1,59.4,-,0.9,-
2011,36,4302,30.2,25.1,83.1,59.9,1.2,-,3.6,-
2011,37,3617,30.1,25,85.4,57.1,8.4,-,4.5,-
2011,38,6083,71.6,25.9,83,54.1,66,-,5.3,-
2011,39,3635,32.9,25.5,76.4,35.7,0,-,8.1,-
2011,40,23467,32.5,24.3,82.3,38.1,0,-,8.6,-
2011,41,13955,30.6,24.9,85.3,53,34.8,-,6.2,-
2011,42,22860,32.1,24.2,84.4,38.4,0,-,8.5,-
2011,43,19329,29.6,23.9,89.1,58.9,90,-,4,-
2011,44,2036,29.4,23.2,83.7,65.6,0,-,8.3,-
2011,45,3225,30.7,18,83,41.4,0,-,9,-
2011,46,3685,30.9,19.6,82.3,42.3,0,-,8.5,-
2011,47,1745,30.4,17.6,82,44.6,0,-,7.9,-
2011,48,652,31.1,22,85.1,42,0,-,6.2,-
2011,49,1345,30.8,20.1,81.6,42.7,0,-,6,-
2011,50,730,30,18.7,81.7,46.6,0,-,6.5,-
2011,51,519,27.1,17,86.5,59.5,0,-,2.7,-
2011,52,82,26.5,16,85.4,58.4,0,-,2.1,-
